LFNPCLenora;Tonight, I am hosting a feast for foreign diplomats and nobles. My guests hail from around Eastern Europe. Most claim to be nobles with bloodline ties to the ruling families there. My Chancellor wasn't familiar with them, but it doesn't really matter. Just spreading my name and word of my good graces across the world is good enough for me. One guest, however, strikes me as odd. A strikingly-beautiful woman dressed in the garb of the gypsies that inhabit the old wagon outside. It's clear she is no noble, but the other guests either treat her with deep respect or give her a wide berth.\n\n  We introduce ourselves, and I find her name is Lenora, a skilled magic user in her own right. While she doesn't do the usual tarot or scrying of the local gypsies, she is grateful to the respect I have given to her 'sisters' (as she calls them). \n\n  Lenora mentions that she is looking for a place to settle down and live, preferably in a land with like-minded sisters. All she asks for is a small sum of money to pay for her own wagon.;;;;;;;;;;;;;x
LFNPCLenoraTTA;Invite Lenora to stay in your court.;;;;;;;;;;;;;x
LFNPCLenoraTTB;"Another mage would be most welcome.";;;;;;;;;;;;;x
LFNPCLenoraTTC;Invite Lenora to stay in your court... and bed.;;;;;;;;;;;;;x
LFNPCLenoraTTD;"I can show her a few... tricks I picked up.";;;;;;;;;;;;;x
LFNPCLenoraTTE;Let Lenora move on.;;;;;;;;;;;;;x
LFNPCLenoraTTF;Banish Lenora from your lands.;;;;;;;;;;;;;x
LFNPCLenoraSkills;§YLenora makes for a great priestess or steward.§!;;;;;;;;;;;;;x
LFNPCLenoraLover;§GLenora will become your lover.§!;;;;;;;;;;;;;x
LFNPCLenoraRemove;Lenora will finish up her business, resupply, and then move on. It is possible she will return in the future.;;;;;;;;;;;;;x
LFNPCLenoraBanish;§RLenora will be so insulted that she will leave immediately, never to return.§!;;;;;;;;;;;;;x
LFNPCLenoraMagic;§GLenora senses that you are magically-inclined, and has agreed to stay for free and teach you more about her art.§!;;;;;;;;;;;;;x
LFNPCLenoraMagicLover;§GLenora is impressed by your sexual stamina, and has agreed to stay for free as your lover and magical mentor.§!;;;;;;;;;;;;;x
lf_lenora_magical;This option is available because of your §Ymagical heritage§!.;;;;;;;;;;;;;x

LFNPCLynnessTitle;Luxuria - Lynness The Demoness;;;;;;;;;;;;;x
LFNPCLynness;As I retire to my bed for the night, I am greeted by an intruder in my bedchambers. I see a being that is otherworldly in her beauty. She's casually playing with her hair as she waits. Upon seeing me, she gives an inviting smile and I feel my pulse quicken. \n  As I get closer, I blink my eyes in surprise. The woman appears to be a succubus, with a set of wings that protrude from her back. A dangerous approach, to be seen as she is. \n\n  "I am Lynness, a child of [GetLilithName]," she speaks softly. Her words are enchanting, and I feel compelled to listen. "I hear that you are looking for a new lover." I begin to protest, but Lynness puts her finger to her lips to silence me. "The nights are so lonely, and I have many, many ways of curing that." Her body is so ravishing that I cant help but stare as she speaks. "As for payment, all I require is a simple kiss." \n\n  Lynness leans into my body, and I feel a part of my soul is gone, as is the willpower to resist her advances.;;;;;;;;;;;;;x
LFNPCLynnessDemon;As I retire to my bed for the night, I am greeted by an intruder in my bedchambers. I see a being that is otherworldly in her beauty. She's casually playing with her hair as she waits. Upon seeing me, she gives an inviting smile and I feel my pulse quicken. \n  As I get closer, I blink my eyes in surprise. The woman appears to be a succubus, with a set of wings that protrude from her back. A dangerous approach, to be seen as she is. \n\n  "I am Lynness, a child of [GetLilithName]... just as you are." she speaks softly. Her words are enchanting, and I feel compelled to listen. "I hear that you are looking for a new lover." I begin to protest, but Lynness puts her finger to her lips to silence me. "The nights are so lonely, and I have many, many ways of curing that." Her body is so ravishing that I cant help but stare as she speaks. "As for payment, all I require is a simple kiss." \n\n  Lynness leans into my body, but thankfully my demonic heritage grants me the willpower to resist her hypnotizing allure. Still, a lover might be what I need, so I make a decision on whether I should resist her or let nature take its course...;;;;;;;;;;;;;x
LFNPCLynnessDivine;As I retire to my bed for the night, I am greeted by an intruder in my bedchambers. I see a being that is otherworldly in her beauty. She's casually playing with her hair as she waits. Upon seeing me, she gives an inviting smile and I feel my pulse quicken. \n  As I get closer, I blink my eyes in surprise. The woman appears to be a succubus, with a set of wings that protrude from her back. A dangerous approach, to be seen as she is. \n\n  "I am Lynness, a child of [GetLilithName]," she speaks softly. Her words are enchanting, and I feel compelled to listen. "I hear that you are looking for a new lover, and I am looking for someone of divine heritage to feed upon." I begin to protest, but Lynness puts her finger to her lips to silence me. "The nights are so lonely, and I have many, many ways of curing that." Her body is so ravishing that I cant help but stare as she speaks. "As for payment, all I require is a simple kiss." \n\n  Lynness leans into my body, and I feel a part of my divinity is gone, as is the willpower to resist her advances.;;;;;;;;;;;;;x
LFNPCLynnessSkills;§YLynness makes for an excellent spymaster or diplomat.§!;;;;;;;;;;;;;x
LFNPCLynnessTTA;"I cant resist your gaze. Take me, Mistress!";;;;;;;;;;;;;x
LFNPCLynnessLover;The demoness hypnotizes you have forces you into bed with her.\n§GLynness will become your lover.§!;;;;;;;;;;;;;x
LFNPCLynnessTTB;"I cant resist your foul, unholy gaze. Take me, Mistress!";;;;;;;;;;;;;x
LFNPCLynnessDivineLover;§RThe demoness takes you to bed and drains you of your divine essence!\nYou will be forever changed.§!\n§GLynness will become your lover.§!;;;;;;;;;;;;;x
LFNPCLynnessTTC;"A tempting offer, but I must refuse.";;;;;;;;;;;;;x
LFNPCLynnessRemove;Lynness will comply with the wishes of her unholy brethren and depart. She may return in the future.;;;;;;;;;;;;;x
LFNPCLynnessTTD;"Begone, foul temptress!";;;;;;;;;;;;;x
LFNPCLynnessBanish;§RLynness will be so insulted that she will leave immediately, never to return.§!;;;;;;;;;;;;;x
lf_lynness_demon;This option is available because of your §Ydemonic heritage§!.;;;;;;;;;;;;;x

LFNPCYingLiTitle;Luxuria - Ying Li The Princess;;;;;;;;;;;;;x
LFNPCYingLi;Tonight I am hosting a feast for diplomats of the Far East. One such diplomat is a beautiful, young woman. After finally having time to myself, I take the opportunity to introduce myself. "I am Ying Li," she speaks with a graceful bow. "I am an exile of my lands. Once, I was a daughter of a powerful nobleman in [GetChinaDynasty] of China, but my father wanted to sell me off like some whore to disgusting old man." \n\n  I offer her a glass of wine while she speaks, but Ying Li politely declines. "I left my home and my country and started to travel the land under a new name. In my travels, I've picked up quite a bit of martial experience from the various bandit raids my caravan suffered from. I am seeking a new home to settle down in." I inquire about her price to stay, and she notes that she only requires a pittance of gold to buy a house and perhaps start a new business.\n\n It's clear that this woman is highly educated, and she would make a great asset to my court. Ying Li is expecting an answer...;;;;;;;;;;;;;x
LFNPCYingLiSkills;§YYing Li makes for an excellent council member in any position.§!;;;;;;;;;;;;;x
LFNPCYingLiTTA;Invite Ying Li to stay in your court.;;;;;;;;;;;;;x
LFNPCYingLiTTB;Invite Ying Li to stay in your court... and bed.;;;;;;;;;;;;;x
LFNPCYingLiLover;§GYing Li will become your lover.§!;;;;;;;;;;;;;x
LFNPCYingLiTTC;Let Ying Li move on.;;;;;;;;;;;;;x
LFNPCYingLiTTD;Banish Ying Li from your lands.;;;;;;;;;;;;;x
LFNPCYingLiRemove;Ying Li will finish up her business, resupply, and then move on. It is possible she will return in the future.;;;;;;;;;;;;;x
LFNPCYingLiBanish;§RYing Li will be so insulted that she will leave immediately, never to return.§!;;;;;;;;;;;;;x
LFNPCYingLiTTE;"Please stay and mentor me.";;;;;;;;;;;;;x
LFNPCYingLiTTF;"Please stay and mentor me in Chinese mating rituals.";;;;;;;;;;;;;x
LFNPCYingLiBonus;§GYing Li takes pity on your lack of education and gives you lessons.§!;;;;;;;;;;;;;x
LFNPCYingLiBonusLover;§GYing Li takes pity on your lack of sexual education and gives you very personal lessons.\nYing Li will become your lover.§!;;;;;;;;;;;;;x
lf_lack_of_education;This option is available because of your §Ylack of education§!. Sometimes being an idiot pays off.;;;;;;;;;;;;;x
LFChinaTang;the Tang Dynasty;;;;;;;;;;;;;x
LFChinaSong;the Song Dynasty;;;;;;;;;;;;;x
LFChinaYuan;the Yuan Dynasty;;;;;;;;;;;;;x
LFChinaMing;the Ming Dynasty;;;;;;;;;;;;;x
LFChinaWuTang;the Wu Tang Clan;;;;;;;;;;;;;x

LFNPCMwambaTitle;Luxuria - Mwamba the Warrior;;;;;;;;;;;;;x
LFNPCMwamba;Tonight I am hosting a party for some distinguished guests from Western Africa, diplomats who bring with them a man with a fierce gaze. This man, Mwamba, apparently comes from a tribe that lost a territory battle. He's apparently the son of the Chief that lost, and has agreed to a life in exile in return for his mother and sister being spared. The diplomats are responsible for seeing Mwamba through to his final place of exile. In order to ensure his word is kept. \n  Mwamba also appears to be very honor bound, and by reimbursing the diplomats travel expenses, it will place the burden of repayment upon Mwamba. Ensuring that he remains as his debt is paid off. \n  While intrigued, I wish to confirm what was said and find that Mwamba, while not happy about his situation, has sworn to abide by it fully as long as his mother and sister are safe. I do inquire as to what guarantees he'll have that they are safe, and I learn that a messenger will visit him annually with such proof. \n  In terms of a risky deal, this one isn't so bad. And he brings the kind of exotic flavor and warrior skills that could benefit me. So after a little consideration, I make my decision. His glare almost pierces my soul.;;;;;;;;;;;;;x
LFNPCMwambaSkills;§YMwamba makes for an excellent marshal or commander.§!;;;;;;;;;;;;;x
LFNPCMwambaTTA;Pay off Mwamba's debt and take him as a soldier.;;;;;;;;;;;;;x
LFNPCMwambaTTB;Pay off Mwamba's debt and take him as a lover.;;;;;;;;;;;;;x
LFNPCMwambaLover;§GMwamba will become your lover.§!;;;;;;;;;;;;;x
LFNPCMwambaTTC;Let the diplomats move on.;;;;;;;;;;;;;x
LFNPCMwambaTTD;Banish the diplomats from your lands.;;;;;;;;;;;;;x
LFNPCMwambaRemove;The diplomats will finish up her business, resupply, and then move on. It is possible they will return in the future.;;;;;;;;;;;;;x
LFNPCMwambaBanish;§RThe diplomats will be so insulted that they will leave immediately, never to return.§!;;;;;;;;;;;;;x
LFNPCMwambaTTE;"I fear nothing, least of all you. I will pay.";;;;;;;;;;;;;x
LFNPCMwambaBrave;§GMwamba is impressed enough with your bravery to give you insight into war and strategy.§!;;;;;;;;;;;;;x
LFNPCMwambaTTF;"I will pay your debts if you can keep up with me in bed.";;;;;;;;;;;;;x
LFNPCMwambaBraveLover;§GMwamba is impressed with your bravery and gives you very personal training lessons.\nMwamba will become your lover.§!;;;;;;;;;;;;;x

LFNPCDesmonaTitle;Luxuria - Desmona the Vampire;;;;;;;;;;;;;x
LFNPCDesmona;I'm outside enjoying the cool evening air when I suddenly feel that I'm no longer alone. I turn, scanning the area for the interloper and find an enchanting elven woman, scantily clad in the cool evening air. Her eyes are piercing, and I feel as though she is looking through me and taking measure of who I am, and her skin is as pale as the moonlight itself. It is clear that she is no ordinary elf, but one of the risen dead.\n\n  "You are [Root.GetFullName]? I am Desmona, an adventurer. I've come in search of you this evening for I have a request of you, what with you being the ruler of these lands."\n\n  I learn several things from Desmona. Her desire to meet with me was to seek a temporary domicile while she hides from hunters. She wouldn't elaborate much on her situation. She's also very self confident, caring little for how others view her attire.\n\n  Her demeanor is pleasant, although I sense that she seeks an answer from me as to whether I'll accept her remaining here for a period of time. I get the feeling there is clearly more to her, and I'm not certain if her presence will be a boon or a bane. I suppose I need to at least provide her an answer.;;;;;;;;;;;;;x
LFNPCDesmonaSkills;§YDesmona refuses to work on the council, but perhaps she would make for a good bodyguard.§!;;;;;;;;;;;;;x
LFNPCDesmonaTTA;"Please stay, Desmona.";;;;;;;;;;;;;x
LFNPCDesmonaTTB;"The night is so cold and lonely. Shall we fix that?";;;;;;;;;;;;;x
LFNPCDesmonaTTC;Let Desmona move on.;;;;;;;;;;;;;x
LFNPCDesmonaTTD;Banish Desmona from your lands.;;;;;;;;;;;;;x
LFNPCDesmonaRemove;Desmona will finish up her business, resupply, and then move on. It is possible she will return in the future.;;;;;;;;;;;;;x
LFNPCDesmonaBanish;§RDesmona will be so insulted that she will leave immediately, never to return.§!;;;;;;;;;;;;;x
LFNPCDesmonaLover;§GDesmona will become your lover.§!;;;;;;;;;;;;;x

LFNPCBrielleTitle;Luxuria - Brielle Dragon-Scale;;;;;;;;;;;;;x
LFNPCBrielle;While doing some of your regular duties as [Root.GetTitle], one of your courtiers approaches you with an urgent message. They explain that a rather interestingly dressed woman has approached the castle, and that she wishes to have an audience with you.\n\n  Upon meeting her, you can immediately notice her rather scandalous attire… and her almost staggering beauty. While your Court Bishop looks away out of disgust, the woman then decides to speak up. “Hello, [Root.GetTitledName]! My name is Brielle Dragon-Scale, and I have heard of you in my many travels, and you also happen to be the closest landed noble nearby… so, how about gaining a skilled northern duelist for yourself?” \n\n  That was quite blunt. Not many would work up the courage to just go ahead and directly ask a [Root.GetLordLady] for employment. She smiles at you warmly, and seems generally quite harmless. It isn’t out of this world for adventurers to sometimes swear themselves to a particular liege, looking for a salary or at least some manner of protection, but this so far has to be the strangest adventurer you’ve ever seen.\n\n  “I have fought many beasts and tribes in Svjbold, and I have determined that my abilities would be best used by someone who knows how to utilize them. All I ask is for a bit of protection and direction.” She is clearly the type of adventurer who is quite aimless in goals and ambitions, but could be used very effectively by someone who knows how to make her abilities useful.\n\n  “And, should you desire, I could do a bit of proving myself towards you….” It’s unclear whether she means giving a combat demonstration, or doing something way more befitting of what she’s wearing.\n\n\n\nCustom character created by SubscribeStar subscriber Venom Max;;;;;;;;;;;;;x
LFNPCBrielleTTA;"You're most welcome to join my court.";;;;;;;;;;;;;x
LFNPCBrielleTTB;"Perhaps I could see what else you're good at...";;;;;;;;;;;;;x
LFNPCBrielleTTC;Let Brielle move on.;;;;;;;;;;;;;x
LFNPCBrielleTTD;Banish Brielle from your lands.;;;;;;;;;;;;;x
LFNPCBrielleTTE;"Please, teach me how to duel like you.";;;;;;;;;;;;;x
LFNPCBrielleTTF;"Please stay and give me private one-on-one dueling lessons.";;;;;;;;;;;;;x
lf_low_martial;This option is available because of your §Ylow Martial§!.;;;;;;;;;;;;;x
LFNPCBrielleBonus;§GBrielle takes pity on your lack of martial training and decides to instruct you.§!;;;;;;;;;;;;;x
LFNPCBrielleBonusLover;§GBrielle takes pity on your lack of martial training and decides to instruct you in matters of swordfighting and sex.\nBrielle will become your lover.§!;;;;;;;;;;;;;x
LFNPCBrielleRemove;Brielle will finish up her business, resupply, and then move on. It is possible she will return in the future.;;;;;;;;;;;;;x
LFNPCBrielleBanish;§RBrielle will be so insulted that she will leave immediately, never to return.§!;;;;;;;;;;;;;x
LFNPCBrielleSkills;§YBrielle makes for a good marshal or commander.§!;;;;;;;;;;;;;x
LFNPCBrielleLover;§GBrielle will become your lover.§!;;;;;;;;;;;;;x

LFNPCJosephTitle;Luxuria - Joseph Leviathan;;;;;;;;;;;;;x
LFNPCJoseph;A renowned warrior named Joseph has joined your court! A cunning general and skilled fighter, Joseph found himself at your court following a small brawl at the local bar, slaying several men who apparently offended him in some way or another. Following the brawl he was arrested and placed at your mercy.\n\n When brought before you for justice, he wowed you with fantastic tales of hard-fought battles and gallant feats of bravery. After investigating his claims, it turns out they were quite true! He apparently has made his way to many courts in his life, serving at times as the head of armies, others as marshal to some realm or another, but always he does well, showering himself with glory and praise.\n\n A stroke of luck for you that Joseph, following some drunken adventure, found himself at your court! The price of his brawl will now be servitude to you!\n\n\n\nCustom character created by SubscribeStar subscriber Conman2163;;;;;;;;;;;;;x
LFNPCJosephTTA;Welcome Joseph to your court.;;;;;;;;;;;;;x
LFNPCJosephTTB;Let Joseph move on.;;;;;;;;;;;;;x
LFNPCJosephTTC;Banish Joseph from your lands.;;;;;;;;;;;;;x
LFNPCJosephRemove;Joseph will finish up his business, resupply, and then move on. It is possible he will return in the future.;;;;;;;;;;;;;x
LFNPCJosephBanish;§RJoseph will be so insulted that he will leave immediately, never to return.§!;;;;;;;;;;;;;x

LFNPCKalyianTitle;Luxuria - Kalyian y Akh;;;;;;;;;;;;;x
LFNPCKalyian;You awaken to the soft movements and creaking that accompany something, or someone, crawling on your bed. Out of instinct, you shoot up, gazing deep into the eyes of the woman now nearly on top of you. "Ah! I am surprised, most nights I can easily sneak my way into a warm bed without being noticed. I commend you." She says, smiling genuinely.\n\n  She was clearly in the state of undress, as if planning to sleep nude alongside (or on top) of you. "I tend to avoid most people as I move through the world, seeing and experiencing what there is to offer outside the Forest, despite how much I long to return. You however... you interest me. Please, my [Root.GetLordLady], allow me to stay with you if only for a time so I can experience all your realm has to offer. I am more then willing to let you experience some of what I have to offer as well..."\n\n\n\nCustom character created by SubscribeStar subscriber Kalyian;;;;;;;;;;;;;x
LFNPCKalyianTTA;Invite Kalyian to stay;;;;;;;;;;;;;x
LFNPCKalyianTTB;Let Kalyian move on.;;;;;;;;;;;;;x
LFNPCKalyianTTC;Banish Kalyian from your lands.;;;;;;;;;;;;;x
LFNPCKalyianRemove;Kalyian will finish up her business, resupply, and then move on. It is possible she will return in the future.;;;;;;;;;;;;;x
LFNPCKalyianBanish;§RKalyian will be so insulted that she will leave immediately, never to return.§!;;;;;;;;;;;;;x

LFNPCValri;While out on a routine hunt with various members of your court, your party comes across a female Neko as she stalks an animal, one that bolts as soon as you notice it. The huntress turns to face you, clearly unimpressed. “If you want to hunt successfully, you need someone to teach you how to be silent, otherwise you will scare all of the wildlife away before you even get close.” She looks you over before approaching you, clearly unworried about any danger you may pose. “However if you are interested in learning, I could teach you a few things, provided you allow me to join you?” She looks over your party, a heat in her eyes “I’m always looking for some fun ways to entertain myself away from the hunt. The name's Valri M'naago.”\n\n\n\nCustom character created by SubscribeStar subscriber Arigas;;;;;;;;;;;;;x
LFNPCValriTitle;Valri M'naago;;;;;;;;;;;;;x
LFNPCValriTTA;Invite Valri to stay and teach you the ways of the hunt.;;;;;;;;;;;;;x
LFNPCValriTTB;Let Valri move on.;;;;;;;;;;;;;x
LFNPCValriTTC;Banish Valri from your lands.;;;;;;;;;;;;;x
LFNPCValriTTD;"Another hunter? Come, let us share stories!";;;;;;;;;;;;;x
LFNPCValriDragon;This option is available because you are a §Yskilled hunter§!.;;;;;;;;;;;;;x
LFNPCValriRemove;Valri will finish up her business, resupply, and then move on. It is possible she will return in the future.;;;;;;;;;;;;;x
LFNPCValriBanish;§RValri will be so insulted that she will leave immediately, never to return.§!;;;;;;;;;;;;;x
LFNPCValriTD;Because you have §ZTentacled Dreams§! installed, Valri will be §Ymentally enslaved by the Masters§!.;;;;;;;;;;;;;x

LFNPCAmora;A mysterious, hooded drow is brought before you in shackles. Your marshal informs you that she slew six of your best guards after being denied an audience and wounded several more before finally being captured. She is brought before you in chains.\n\n"My [Root.GetTitle], my name is Amora and I come with a proposition. Among my people, I was once Matron of the House of Xalyth, and counted among the most formidable warriors of the Drow. I have spent my entire life fighting one war, or another and if you will allow me to prove myself, I will fight for you." She tells you. \n\n"And how will you prove yourself, my lady?" You inquire. Amora pulls back her hood, revealing her scarred visage, a wicked grin curling her lips as she gestures to your Marshal. "[temp_marshal.GetFirstName] and I will fight, here and now. If I defeat him, you give me control of your armies and I will shape them into a force worthy of a [Root.GetTitle] such as yourself." She explains.\n\n\n\nCustom character created by SubscribeStar subscriber r0nin79;;;;;;;;;;;;;x
LFNPCAmoraTitle;Amora Xalyth;;;;;;;;;;;;;x
LFNPCAmoraTTA;Allow the duel.;;;;;;;;;;;;;x
LFNPCAmoraTTB;(temporarily halt this event).;;;;;;;;;;;;;x
LFNPCAmoraTTC;Banish Amora from your lands.;;;;;;;;;;;;;x
LFNPCAmoraRemove;This event may happen again in the future.;;;;;;;;;;;;;x
LFNPCAmoraBanish;§RAmora will be so insulted that she will leave immediately, never to return.§!;;;;;;;;;;;;;x
LFNPCAmoraDuel;Amora will duel your marshal for the position. This will very likely be fatal to the loser.;;;;;;;;;;;;;x

LFNPCAmora1113;Amora isn't shy about taking what she wants and she makes it very clear that she's the one in control tonight. She rides you long after your bodies are drenched in sweat, pausing every time she knows you're about to cum, and forcing you to suck on her nipples while she cums all over your throbbing cock. \n\nIt's the most intense sexual experience you've ever known and it isn't much longer before you're begging her to let you cum. "Not yet, my [Root.GetTitle]... I'm going to keep you hard for me all... Night... Long..." She punctuates each word by rocking her hips, driving you mad with the need to release your seed deep inside her. Finally, as the sun is starting to rise and she's nearing what has to be her ninth climax, she looks deep into your eyes and starts to ride you harder and faster. \n\n"Give it to me, my [Root.GetTitle]! Cum for me!" She demands.;;;;;;;;;;;;;x
LFNPCAmora1113A;Thank Amora for an unforgetable night.;;;;;;;;;;;;;x
LFNPCAmora1113B;"Please, be my mistress.";;;;;;;;;;;;;x

LFNPCMeeshka;Just as you are settling down for the night, there comes a knock at your bedchamber's door. Why is it that you always have guests when you are about to go to sleep, and why is it always some random girl or guy that you are expected to make a decision to keep or banish? Nevermind the fact that they always somehow make it past your guards unnoticed. It's like the mod author ran out of ideas when writing this shit.\n  Mentally rolling your eyes, you open your door and expect to find some half-naked girl standing there. Standing before you is, indeed, a half-naked girl, dressed only in a cloak. Well shit, your instincts were right on the money. Tomorrow you will need to buy a lottery ticket or something with the way your luck has been going. What is surprising, however, is that she's only four feet tall. And looks more like a teenager than a woman. Before you nope the fuck out and go back to bed, the mod author assures you that she is of legal age.\n  "Meeshka!" she proudly exclaims, striking a happy pose that does little to hide the fact that SHE IS WEARING NOTHING BUT A FUCKING CLOAK. "Meeshka happy Mommy sent me to live with you!" You rub your temples in annoyance and ask who this 'Mommy' is. "Mommy is Mommy! Big, pointy ears, red eyes, dark skin, sometimes beats Meeshka for stealing from the cookie jar. Mommy Uh Ray!" Again you rub your temples in annoyance. Irae. Nothing good can come out of keeping this child-like girl, but to turn her away might anger the Matron. Like it or not, you're being railroaded into another of these decisions.\n  Just as you are about to answer, Meeshka's eyes light up as she sees the dwarven loincloth on display on a nearby wall. She rushes over and snatches it. "Yay! You found my mask!" the girl bounces happily as she ties the loincloth around her face in a makeshift mask. "Mommy used to let me play with this lots! I love Mommy!" You decide not to tell her that the loincloth has been graced and soiled by a thousand generations of dwarven groins.;;;;;;;;;;;;;x
LFNPCMeeshkaTitle;Meeshka Irae;;;;;;;;;;;;;x
LFNPCMeeshkaTTA;Invite Meeshka to stay.;;;;;;;;;;;;;x
LFNPCMeeshkaTTC;Banish Meeshka from your lands.;;;;;;;;;;;;;x
LFNPCMeeshkaBanish;§RMeeshka will be thrown out into the harsh world. Her mother will hear of this.§!;;;;;;;;;;;;;x
meeshka_trait;CatDrow!;;;;;;;;;;;;;x
meeshka_trait_desc;Meeshka is the product of the union of her dark elven mother and a neko father. According to Meeshka's mother, she is the worst of both worlds.;;;;;;;;;;;;;x
